BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE,ABBREVIATION
HDFC Bank,HDFC0001777,480240101,Seoni,Nahata Agriculture Farm Equipmentkachari Chowkjabalpur Road,9893603333.0,Seoni,Seoni,Madhya Pradesh,HDFC
HDFC Bank,HDFC0001771,452240009,Annapurna Road," 6A, Sector A, Bhawanipur Colony, Annapurna Road",9893603333.0,Indore,Indore,Madhya Pradesh,HDFC
HDFC Bank,HDFC0001769,450240001,Burhanpur,Plaza Amrawati Road Burhanpur,9893603333.0,Burhanpur,Burhanpur,Madhya Pradesh,HDFC
HDFC Bank,HDFC0001768,462240008,Lalghati,"Shop No 1-4, Alark Shopping Malllalghati",9893603333.0,Bhopal,Bhopal,Madhya Pradesh,HDFC
HDFC Bank,HDFC0001764,581240052,Haveri,"Kruti Complex, 173 A-1 A, Nh-Post Office Box Road, Opp Lic Office",9945863333.0,Haveri,Haveri,Karnataka,HDFC
HDFC Bank,HDFC0001762,582240002,Gadag,"3758/A-1, A-2, B-1Patel Road, Opposite TO Tilak Park, Near Bus Stand",9945863333.0,Gadag,Gadag,Karnataka,HDFC
HDFC Bank,HDFC0001759,560240062,Banaswadi,"4Ac-116, 4th Mainpalvotti Church Streetombr Layout, Banaswadi",9945863333.0,Bangalore,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0001756,560240064,Marathahalli,"No 56, Sai Arcade, Opp Intel, Marathahalli Sarjapur Ring Road, D.B Halli",9945863333.0,Bangalore,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0001753,560240067,Kanakpura Road,"No 10, J.C Industrial Areaelechenahalli, Konankunte Crosskanakpura Road",9945863333.0,Bangalore,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0001746,560240056,Hunsamaranahalli,No 297/291/16 And 266/261/17Hosahalli Roadhunsamaranahalli,9945863333.0,Bangalore,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0001745,560240055,Doddaballapur,"VT Arcade, Ward No 5, Soundaryamahal Cinemanear Old Bus Stand, Shenigarapete",9945863333.0,Doddaballapur,Bangalore Rural,Karnataka,HDFC
HDFC Bank,HDFC0001739,190240006,Barzulla Chowk,baghat Barzulla Chowksrinagar,8001804333.0,Srinagar,Srinagar,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0001738,173240102,Nahan,"218/1, Chauhan KA Bagh Kacha Tank, Near Main Bus Stand",8001804333.0,Nahan,Sirmaur,Himachal Pradesh,HDFC
HDFC Bank,HDFC0001733,110240198,Faridabad Sector 35," Scf 6, Ashoka Enclave, Extn I, Sector - 35",9996243333.0,Faridabad,Faridabad,Haryana,HDFC
HDFC Bank,HDFC0001730,132240052,Israna,"plot No 65, Vpo Amar Anaj Mandi",9996243333.0,Israna,Panipat,Haryana,HDFC
HDFC Bank,HDFC0001729,123240202,Mahendargarh,"Anaaj Mandi, Near Sdm Residence Mahendargarh",9996243333.0,Mahendragarh,Mahendragarh,Haryana,HDFC
HDFC Bank,HDFC0001723,136240353,Kalayat,"Ward No 13, Ground Floor Railway Road Near Anaj Mandi",9996243333.0,Kalayat,Kaithal,Haryana,HDFC
HDFC Bank,HDFC0001718,110240223,Sector 17 Gurgaon,"no.S-37, S-42Huda Market, Sector 17A",9996243333.0,Gurgaon,Gurgaon,Haryana,HDFC
HDFC Bank,HDFC0001714,390240010,Por,"Shop No TO 7Plot No 43 And 44, Bombay Housing Society, Karvan Road",9898271111.0,Por,Vadodara,Gujarat,HDFC
HDFC Bank,HDFC0001711,390240011,Waghodia Road,"60, Uday Nagar Society Opp Indrapuri Atithi Gruh, Near Uma Char Rasta, Waghodia Road",9898271111.0,Vadodara,Vadodara,Gujarat,HDFC
HDFC Bank,HDFC0001708,395240020,Katargam,"Plot No 19, 20-Abc, First Floorhari Krishna Exportspatel Industrial Estate, Katargam",9898271111.0,Surat,Surat,Gujarat,HDFC
HDFC Bank,HDFC0001707,395240021,Athwagate," Vanita Vishram, 1St Floor, Opp Dhiraj Sons, Athwagate",9898271111.0,Surat,Surat,Gujarat,HDFC
HDFC Bank,HDFC0001706,395240018,Sachin Surat,Plot No 1084 Road No And Gidc Sachin,9898271111.0,Surat,Surat,Gujarat,HDFC
HDFC Bank,HDFC0001701,395240014,Savani," Shop No 1-5, Ground Floor, Abhishek Avenue, Savani Road",9898271111.0,Surat,Surat,Gujarat,HDFC
HDFC Bank,HDFC0001693,393240001,Rajpipla,usha Maternity And Surgicalhospitalstation Road,9898271111.0,Rajpipla,Narmada,Gujarat,HDFC
HDFC Bank,HDFC0001688,364240111,Talaja,Ground And First Floorbajrangdas Bapa Chowktalaja,9898271111.0,Talaja,Bhavnagar,Gujarat,HDFC
HDFC Bank,HDFC0001687,364240004,Lokhand Bazar," Ground And First Floor, Lodhawala Chamber, Lokhand Bazar",9898271111.0,Bhavnagar,Bhavnagar,Gujarat,HDFC
HDFC Bank,HDFC0001685,388240091,Khambhat,"Shop No 1-4, Anmol Plazastation Road",9898271111.0,Anand,Anand,Gujarat,HDFC
HDFC Bank,HDFC0001683,364240081,Savarkundla,"Ground Floor, Mahuva Road, Opp Animal Hospital",9898271111.0,Savarkundla,Amreli,Gujarat,HDFC
HDFC Bank,HDFC0001682,380240038,Usmanpura,"shop No TO 9, Shukhsagar Complexnear Fortune Landmark Hotel",9898271111.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0001681,380240037,Changodar,"Shop No 5-6, Kailash Avenueopp.Desai Petrol Pumpsarkhej-Bavla Highway, Changodar",9898271111.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0001680,380240035,Dharnidhar Ahmedabad,"ground Floor, Vishwam Complex, Near Dharnidhar Cross Road, Vasna",9898271111.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0001679,380240033,Chandlodiya,"F-1 TO And S-1 TO 3First Second Floor, Vikram Plaza, Chandlodiya",9898271111.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0001678,380240032,Darpan Six Roads,"Ground Floor, Sharanya Avenue, Darpan Six Roads, Near Darpan Circle, Navrangpura",9898271111.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0001677,380240034,Sanand Branch, 1St Floor Aakar Complex Above Sbi Bank Ahmedabad Sanand Highway Sanand Gujarat - 382110,9898271111.0,Sanand,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0001676,380240031,Vejalpur-Shyamal Cross Roads,"shyamal Cross Road100 FT Ring Road, Vejalpur",9898271111.0,Vejalpur,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0001675,380240030,Memnagar,"subash Chowk, Memnagar",9898271111.0,Memnagar,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0001673,110240212,Sheikh Sarai," G-14, Ground Floor And F-6 First Floor, Sheikh Sarai New Delhi New Delhi",61606161.0,New Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0001671,110240219,Mehrauli," 964-A, Ward No Opp Police Station, Mehrauli",61606161.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0001668,110240197,Anand Vihar, A-38 Anand Vihar,61606161.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0001666,110240216,East of Kailash II," A-71, East of Kailash",61606161.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0001652,802240002,Buxar, Pipal Pati Road Opposite Alka Cinema,8602666161.0,Buxar,Buxar,Bihar,HDFC
HDFC Bank,HDFC0001647,785240202,Sibsagar,"B.G Roadlakshmi Nagarsibsagar, Assam",9957193333.0,Sibsagar,Sibsagar,Assam,HDFC
HDFC Bank,HDFC0001646,785240501,Numaligarh,"bishnupur Market, Opp Nrl Police Outpost",9957193333.0,Numuligarh,Golaghat,Assam,HDFC
HDFC Bank,HDFC0001645,783240002,Bongaigaon,"Chapaguri Road, Boc Gate, North Bongaigaon",9957193333.0,Bongaigaon,Bongaigaon,Assam,HDFC
HDFC Bank,HDFC0001644,781240102,Barpeta Road,"Station Roadward No 5, Barpeta Road",9957193333.0,Barpeta,Barpeta,Assam,HDFC
HDFC Bank,HDFC0001643,791240002,Itanagar, E-Sector Itanagar,8003453333.0,Itanagar,Papumpare,Arunachal Pradesh,HDFC
HDFC Bank,HDFC0001642,508240302,Kodad,"12-85/4/4/2, Beside Lic of India Huzur Nagar Raod Kodad",9949493333.0,Kodad,Nalgonda,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001641,534240002,Eluru,"no.25-11-1, Opp Mandal Office, Beside Indian Bank",9949493333.0,Eluru,West Godavari,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001640,500240039,Medchal,"Plot No TO G.K.Properties, Rangareddy, Medchal",9949493333.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001639,500240038,Vivekananda Nagar,Plot No 263Vivekananda Nagarkukatpally,9949493333.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001638,501240102,Tandur,"3-1-75/1, Mohini Complex, Near MM Court, Kodingal Road",9949493333.0,Tandur,Rangareddy,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001637,508240202,Suryapet,1-2-270/56/B&C M.G Road Suryapet,9949493333.0,Suryapet,Nalgonda,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001636,508240002,Nalgonda,"6-5-34, Opp Pujitha Apartment Hyderabad Road",9949493333.0,Nalgonda,Nalgonda,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001635,508240402,Bhongir,1-8-117/1 TO 120/1 Main Road Nalgonda,9949493333.0,Bhongir,Nalgonda,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001634,502240202,Siddipet, 9-2-83 TO 84 Gandhi Chowk,9949493333.0,Siddipet,Medak,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001633,509240352,Gadwal,"7-10-11. Plot No 11, Lingam Bagh Colony, Rajiv Marg Gadwal",9949493333.0,Gadwal,Mahbubnagar,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001632,520240402,Machilipatnam,"7-169, Robertsonpetdist-Krishna",9949493333.0,Machilipatnam,Krishna,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001631,507240002,Khammam,Door No 8/2-156/A Wyra Road Khammam,9949493333.0,Khammam,Khammam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001630,505240102,Jagityala,"2-5-19, Next TO Rtc Bus Stand Jagityala",9949493333.0,Jagtial,Karimnagar,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001629,500240037,Shaikpet,"No 8-1-300/2 Ground Floor, Krest Beside International High School Shaikpet",9949493333.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001628,500240036,Vidyanagar,"1-8-702/18, Pakhal Plazanext TO Shankar Muttnallakunta, Vidyanagar",9949493333.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001627,500240035,Ameerpet,"7-1-210 Burugula'Sv.C Complex Balkampetmain Road, Ameerpet",9949493333.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001626,500240022,Motinagar,"No 8-3-168/E/2/152, Krishna Kunjmotinagar",9949493333.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001625,500240040,Santosh Nagar,"17-1-210/4, Santosh Nagar Colonyhyderabad",9949493333.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001624,522240522,Piduguralla,macherla Roadpiduguralla,9949493333.0,Piduguralla,Guntur,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001623,532240102,Kasibugga,12-2-179/B K.T.Road Kasibugga,9949493333.0,Kasibugga,Srikakulam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001622,515240402,Tadipatri,"No 15-687-1, Buggaiah Compound, Tadipatri",9949493333.0,Tadpatri,Anantapur,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001621,504240002,Adilabad,"6-2-57, Cinema Road",9949493333.0,Adilabad,Adilabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001604,530240005,Nad Kotha Road,"dno-58-1-357, Shyamala Arcade, Near Bhashyam School, Nad Kotha Road",9949493333.0,Visakhapatnam,Vishakapatnam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001603,110240196,Sector 51 Noida,"b-1A, 26 And 27Sector 51, Gautam Budh Nagar",61606161.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0001602,400240141,Central Facility Building,", Shop No And, Grd Floor, Techno City, Plot No 4/5, Ttc Industrial Area, Mahape, Navi Mumbai",9890603333.0,New Mumbai,Thane,Maharashtra,HDFC
HDFC Bank,HDFC0001597,695240008,Attingal,"venus Building, Near Rto Office, Attingal",9895663333.0,Attingal,Thiruvananthapuram,Kerala,HDFC
HDFC Bank,HDFC0001593,673240202,Kalpetta,Kalpetta Arcadenear New Bus Standkalpetta,9895663333.0,Kalpetta,Wayanad,Kerala,HDFC
HDFC Bank,HDFC0001590,636240004,Car Street,1St Floordoor No 20 20 Asalem,9840673333.0,Salem,Salem,Tamil Nadu,HDFC
HDFC Bank,HDFC0001587,600240048,II Avenue,Anna Nagar Chennai No 5107H Avenueanna Nagar,9840673333.0,Chennai,Chennai,Tamil Nadu,HDFC
HDFC Bank,HDFC0001582,141240014,Samrala Road Ludhiana,"sco 12, Sector 32/A, Chandigarh, Samrala Road",9815331111.0,Ludhiana,Ludhiana,Punjab,HDFC
HDFC Bank,HDFC0001580,143240011,Lawrence Road,"Shop No 5, 6, Gali No 6Lawrence Roadamritsar",9815331111.0,Amritsar,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0001579,400240138,GF Regal Apartments,Santacruz Mumbainear Dal Sukh Bhai Jewellerssv Road Santacruz (West),9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001574,400240137,Malad West Sunder Nagar,"Shop No 5-5A, Krishna Regency, Sunder Nagar, Near.Dalmia College, Malad West",9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001571,575240004,"GA 4Ca B12, Poonja Arcade",GA 4Ca B12Poonja Arcadek Rao Road,9945863333.0,Mangalore,Koppal,Karnataka,HDFC
HDFC Bank,HDFC0001567,380240025,Panchavati Circle,GF Pancharatnapanchavati Circlec Road Ahmedabad,9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0001560,110240188,Karol Bagh Arya Samaj Road,"Arya Samaj Raod, Karol Bagh",61606161.0,Delhi,New Delhi,Delhi,HDFC
HDFC Bank,HDFC0001558,110240186,Janakpuri,GF No A/311Janakpurinew Delhi,61606161.0,Delhi,New Delhi,Delhi,HDFC
HDFC Bank,HDFC0001555,500240026,No 29 Ground Floor P.T.Colony,"No 29, Ground Floor Colony Kharkhana Road",9949493333.0,Secunderabad Cantonment,Hyderabad Urban,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001554,500240025,Srinagar Colony,"8-3-1013/1, Plot No 28Sunil Towers, Srinagar Colony, Yellaredyguda",9949493333.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001548,680240024,"Crescent Auditiorium, Perinjanam","Ground Floor, Crescent Auditioriumshopping Complexmoonnupeedika",9895663333.0,Peringanam,Trissur,Kerala,HDFC
HDFC Bank,HDFC0001545,680240016,Lokamalleswaram Kerala,Door X/683Pb 25 KK Abdu Buildingvadakkenada,9895663333.0,Lokamaleswaram,Trissur,Kerala,HDFC
HDFC Bank,HDFC0001540,680240014,"Door 11 597, Ameena Shop Cent, Karuvannur","Door 11/597, Ameena Shopping Centrekaruvannur",9895663333.0,Kochi,Ernakulam,Kerala,HDFC
HDFC Bank,HDFC0001537,680240018,Kechery-Thrissur,"1St Floor, Aysha Complex, Kechery-Thrissur, Kerala - 680501",9895663333.0,Kechery,Thrissur,Kerala,HDFC
HDFC Bank,HDFC0001536,680240019,AL Syed Shopping Complex-Chendrappinni,"1St Floor, Al Syed Shopping Complexchendrappinni",9895663333.0,Chendrappinni,Trissur,Kerala,HDFC
HDFC Bank,HDFC0001535,678240805,"High School, Vandazhi Kerala",1St Floord VI 114/Anear High School,9895663333.0,Vandazhi,Palakkad,Kerala,HDFC
HDFC Bank,HDFC0001528,678240801,Kadambazhipuram Azhiyyannur Kerala,Door Iii 219Kadambazhipuramazhiyyannur,9895663333.0,Kadambazhipuram,Palakkad,Kerala,HDFC
HDFC Bank,HDFC0001527,678240052,"Court Road, Alathur Kerala",D-Ap-111/285Court Roadalathur,9895663333.0,Alathur,Palakkad,Kerala,HDFC
HDFC Bank,HDFC0001526,671240052,Kanhangad Branch,"golden Arcade, Near Akash Auditoriumnorth Kottachery, Kanhangad",9895663333.0,Kanhangad,Kasaragod,Kerala,HDFC
HDFC Bank,HDFC0001525,671240002,"Bendichal Shopping Arcade, Road, KA",Door Ix/31A1St Floor Bendichal Shopping Arcadem.G.Road,9895663333.0,Kasaragod,Kasaragod,Kerala,HDFC
HDFC Bank,HDFC0001520,670240801,Cherukunnu,"Cherukunnu Kerala Cherukunnu, Park Avenue, P.O. Cherukunnu, Kannur Kerala - 670301",9895663333.0,Cherukunnu,Cannur,Kerala,HDFC
HDFC Bank,HDFC0001516,682240028,Kanjirappally,"First Floor, Marian Complex Near Akjm English Medium High School Road, Kanjirappally, Kerala - 686507",9895663333.0,Kanjirappally,Kottayam,Kerala,HDFC
HDFC Bank,HDFC0001514,683240002,Angamally Branch,", Vii/554, M.C.Road, Nr.Little Flower Hospital, Angamaly",9895663333.0,Angamaly,Ernakulam,Kerala,HDFC
HDFC Bank,HDFC0001506,695240006,Karimpanal Arcade,1St Floor Karimpanal Arcadeeast Fort Post Office Box No 5141thiruvananathapuram,9895663333.0,Thiruvananthapuram,Trivandrum,Kerala,HDFC
HDFC Bank,HDFC0001503,686240702,Ettumanoor,"Door No Vii/883 And W, 1St Flr, Vettoor Shopping Complex, Ettumanoor, Kerala - 686531",9895663333.0,Ettumanoor,Kottayam,Kerala,HDFC
HDFC Bank,HDFC0001502,686240004,"Oravakkal Buildings, Amayannur-Oravakkal",1St Floororavakkal Buildingsamayannur,9895663333.0,Oravackal,Kottayam,Kerala,HDFC
HDFC Bank,HDFC0001500,686240801,Kulathumuzhy Kerala,"Arayatt Building, V.P.Ix-346, Kulathurprayar",9895663333.0,Kollam,Kollam,Kerala,HDFC
HDFC Bank,HDFC0001499,686240005,Kudamaloor Kerala,"Door 560 A, 1St Floor, Pulinchuvadu Kavala",9895663333.0,Kudamaloor,Kottayam,Kerala,HDFC
HDFC Bank,HDFC0001496,695240010,Road Trivandrum,"Tc 25/2344, Premier Towers, Ayurveda College Junction, Road",9895663333.0,Thiruvananthapuram,Thiruvananthapuram,Kerala,HDFC
HDFC Bank,HDFC0001495,688240054,"Kokkothamangalam, Thanneermukkam",D-Tp 5/381Chennoth Buildingskokkothamangalam,9895663333.0,Thanneermukkam,Alapuzzha,Kerala,HDFC
HDFC Bank,HDFC0001494,688240055,Puram Junction Kerala,Door Xi/33P Buildings Puram Junction,9895663333.0,S.L.Puram,Alapuzzha,Kerala,HDFC
HDFC Bank,HDFC0001493,688240053,"Church Buildings, Pallichanda, Pallipur","1St Floorchurch Buildings, Pallichanda",9895663333.0,Pallippuram,Alapuzzha,Kerala,HDFC
HDFC Bank,HDFC0001492,695240252,Varkala,Varkala  Xx/271 Surabhi Arcade Maidhanam Varkala Kerala - 695141,9895663333.0,98956 63333,Varkala,Kerala,HDFC
HDFC Bank,HDFC0001491,688240803,"Door Viii 30, Main Road, Eramallur","Door Viii 30, Main Roaderamallur",9895663333.0,Eramallur,Alapuzzha,Kerala,HDFC
HDFC Bank,HDFC0001490,690240153,"Raja Mahal Buildings, Cheettikulangara","Raja Mahal Buildings1St Floor, Near Tempal",9895663333.0,Chettikulangara,Alapuzzha,Kerala,HDFC
HDFC Bank,HDFC0001489,688240052,"Muttom Bazar, Cherthala, Shertallay",Xx11/557/Bnnp Buildingmuttom Bazar,9895663333.0,Cherthala,Alapuzzha,Kerala,HDFC
HDFC Bank,HDFC0001488,690240002,"Kurumbolil Buildings, Cheppad Kerala","1St Floorkurumbolil Buildings, National Highway No - 47",9895663333.0,Cheppad,Alapuzzha,Kerala,HDFC
HDFC Bank,HDFC0001487,690240152,Mavelikkara Kerala,"Manappallil Building, Puthiyakavudist Alleppey",9895663333.0,Mavelikkara,Alapuzha,Kerala,HDFC
HDFC Bank,HDFC0001477,136240352,Cheeka Kaithal Road Branch,"Plot No 3, Near Ashirwad Banquet Halkaithal Road",9996243333.0,Cheeka,Kaithal,Haryana,HDFC
HDFC Bank,HDFC0001474,781240007,Nezone Plaza,Near Sohum Shoppechristian Bastig.S.Road,9957193333.0,Guwahati,Kamrup,Assam,HDFC
HDFC Bank,HDFC0001473,400240132,Road Ghatkopar West,"Shop No A/2-24, A/3-3A, Kailash Esplanade, Opp Shreyas Cinema, Lbs Marg, Ghatkopar West",9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001471,400240133,Chandivli Farm Road,"Plot No 37, Sheldon Apts 1St Floornear Lake Homes Chandivli Farm Roadandheri (E)",9890603333.0,Mumbai,Greater Mumbai,Maharashtra,HDFC
HDFC Bank,HDFC0001470,834240004,"Anantpur, Ranchi","Holding No 135/B1/1, Oppsite Durga Mandirratu Road",8602666161.0,Ranchi,Ranchi,Jharkhand,HDFC
HDFC Bank,HDFC0001469,732240102,"Bhirabnath Abasan, Malda","Bhirabnath Abasan Manaskamana Road, Near Sukanto More (Nh34)",9831073333.0,Malda,Malda,West Bengal,HDFC
HDFC Bank,HDFC0001465,221240004,Varanasi Luxa Road,"Ground Floor And Mezzanine Floorkatra Radha Krishnad-47/198, Luxa Road, Godwlia",9935903333.0,Varanasi,Varanasi,Uttar Pradesh,HDFC
HDFC Bank,HDFC0001464,211240004,Jln Road Allahabad,"50, Jln Road, Allahabad",9935903333.0,Allahabad,Allahabad,Uttar Pradesh,HDFC
HDFC Bank,HDFC0001461,282240005,Agra Sanjay Place,1St Floor14/F/114Sanjay Place,9935903333.0,Agra,Agra,Uttar Pradesh,HDFC
HDFC Bank,HDFC0001457,151240702,"Anaj Mandi, Sardulgarh Punjab","GR. Floor, Scf - 60",9815331111.0,Sardulgarh,Mansa,Punjab,HDFC
HDFC Bank,HDFC0001456,520240004,Vijayawada,Ground First Floorcenturion Plaza Roadchandramoulipuram,9949493333.0,Vijayawada,Krishna,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001453,431240006,Aurangabad Busi Center Opp Court,Show Room No A-5Ground Flooradalat Road,9890603333.0,Aurangabad,Aurangabad,Maharashtra,HDFC
HDFC Bank,HDFC0001447,370240081,Anjar Gujarat,"Ground And First Floor, Krishna Complex, Near Manav Hotelhospital Road, Anjar (Kutch)",9898271111.0,Anjar,Kachchh,Gujarat,HDFC
HDFC Bank,HDFC0001443,110240172,Ashok Nagar,31/4 Adouble Storeytilak Nagar,61606161.0,Delhi,New Delhi,Delhi,HDFC
HDFC Bank,HDFC0001441,110240173,Ashok Vihar Phase II,A-7Ashok Viharphase II,61606161.0,Delhi,New Delhi,Delhi,HDFC
HDFC Bank,HDFC0001436,400240127,Vashi Sector 17,"12, 13 14 Grd Floor, Apsara Chsplot No 51, Opp Arenja Cornersector 17, Vashi",9890603333.0,New Mumbai,Thane,Maharashtra,HDFC
HDFC Bank,HDFC0001434,132240104,Huda Area Sector,"Sco 3, Huda Marketsector - 8",9996243333.0,Karnal,Karnal,Haryana,HDFC
HDFC Bank,HDFC0001432,144240801,Tanda Urmar,"Ward No 7, Opp Canara Bank Adjoining Badwal Hospital Hoshiarpur",9815331111.0,Urmar Tanda,Hosiarpur,Punjab,HDFC
HDFC Bank,HDFC0001428,143240402,Tarn Taran,"2/433, Near Canara Bankjandiala Road",9815331111.0,Tarn Taran,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0001427,140240202,Anandpur Sahib,"ward No 1, Agampur Chownkverma Furniture, Nangal Road",9815331111.0,Anandpur Sahib,Rupnagar,Punjab,HDFC
HDFC Bank,HDFC0001423,152240102,Jalalabad,C/O Kartar Complexadjoining Punjab Sind Bankpolice Station Road,9815331111.0,Jalalabad,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0001421,144240702,Old G.T.Road Phillaur Jalandhar,Punjab Police Academy Old G.T.Road Phillaur Jalandhar,9815331111.0,Phillaur,Jalandhar,Punjab,HDFC
HDFC Bank,HDFC0001420,342240004,Basni Industrial Area Jodhpur,rathi Chambersbasani Industrial Area,9875003333.0,Jodhpur,Jodhpur,Rajasthan,HDFC
HDFC Bank,HDFC0001416,395240005,Ring Road,"Ground Floor, 1007A TO 1009, Raghunandan Textile Market, Opp Rathi Palace, Ring Road, Surat",9898271111.0,Surat,Surat,Gujarat,HDFC
HDFC Bank,HDFC0001411,143240702,Jandiala Guru,"Sarai Road, Jandiala Guru, Amritsar",9815331111.0,Jandiala Guru,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0001409,110240170,Amar Colony New Delhi," B-40, Amar Colony Lajpat Nagar IV New Delhi New Delhi - 110024",61606161.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0001407,143240010,Amritsar Green Avenue,"Centre One Mall, Old Jail Roadopp Shopping Complexranjit Avenue",9815331111.0,Amritsar,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0001405,452240006,The Arcade,UG 1Bcm City Navlakhaab Arcade Indore - 01,9893603333.0,Indore,Indore,Madhya Pradesh,HDFC
HDFC Bank,HDFC0001397,,Pathankot,A-10 Improvement Trustoffice Complexpatel Chowk,9815331111.0,Pathankot,Gurdaspur,Punjab,HDFC
HDFC Bank,HDFC0001393,147240252,Patran,"Garg Plaza, Opp Anaj Mandijakhal Road",9815331111.0,Patran,Patiala,Punjab,HDFC
HDFC Bank,HDFC0001392,110240168,Shakti Nagar Extension,"A1-10, Shakti Nagar Ext New Delhi - 110052",61606161.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0001391,144240009,Adarsh Nagar,Mgn Public Schooladarsh Nagarjalandhar,9815331111.0,Jalandhar,Jalandhar,Punjab,HDFC
HDFC Bank,HDFC0001387,425240052,"Agee Gold Refinery Ltd., Agra Road, Shirp",Agee Gold Refinery Ltdagra Road,9890603333.0,Shirpur,Dhule,Maharashtra,HDFC
HDFC Bank,HDFC0001384,141240202,Raikot,"354-355, Ludhiana Road, Adjoining Lic Building",9815331111.0,Raikot,Ludhiana,Punjab,HDFC
HDFC Bank,HDFC0001383,144240013,Chotti Baradari Part,"Sco And 9, Crystal Plaza, Garha Road, Chotti Baradari",9815331111.0,Jalandhar,Jalandhar,Punjab,HDFC
HDFC Bank,HDFC0001378,500240024,Bowenpally,"No 140/Abc And 141/Abc R.M.Towers, Hasmatpet Road, Bowenpally Secunderabad Andhra Pradesh - 500009",9949493333.0,Secunderabad Cantonment,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0001377,302240009,Raja Park,3/341 Araja Park,9875003333.0,Jaipur,Jaipur,Rajasthan,HDFC
HDFC Bank,HDFC0001375,110240158,Janakpuri Block,"d-1A/A 10, Near Aditya Appartment, Janakpuri",61606161.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0001367,143240009,Amritsar Spring Dales Senior School,Fatehgarh Churian Roadfatehgarh Churian Roadfatehgarh Churian Road,9815331111.0,Amritsar,Amritsar,Punjab,HDFC
